index,company,category,training/test,description
1190,株式会社サニーサイドアップグループ,event,training, マーケティング・コミュニケーション 事業 企業 行政 対象 PR プロモーション コンテンツ 開発 戦略 ブランディング 等 マーケティング・コミュニケーション サービス 提供 手掛ける 関係会社 株式会社 スクランブル パッケージ 型 PR サービス 開発 株式会社 * 企業ブランディング 強み ある CM
1191,株式会社松村電機製作所,event,training, 舞台照明 使う れる 特殊 照明 設備 製造 施工 メンテナンス 行う コンピューター 制御 稼働 する スポットライト *
1192,内海産業株式会社,event,training, 購買 促進 お呼び 販売促進 事業 自社 発行 する いる セールスプロモーション 用 カタログ 販売 手伝い 制作 発行 手掛ける
1193,株式会社地域新聞社,event,training, 新聞 等 発行 事業 千葉県 埼玉県 神奈川県 東京都 茨城県 対象 する 地域 情報 フリーペーパー ちい 新聞 発行 配布 行う 子会社 株式会社 * 地域新聞 * 発行 する 紙面 広告 枠 販売 手掛ける フリーペーパー チラシ 折り込む 配布 する 折込チラシ 配布 事業 取り組む 顧客 依頼 *
1194,株式会社アイ・ファイン,event,training, 店舗 販売促進 実演販売 他 キャンペーン イベント 事務局 運営 請け負う 工場 ライン 業務 コールセンター 運営
1195,株式会社ＫＮＴ－ＣＴグローバルトラベル,event,training, Webサイト DMC JAPAN 運営 行う おる 企業 国際機関 国際 会議 関連 する 訪日 旅行 事業 手掛ける いる 近畿日本 *
1196,株式会社毎日コムネット,event,training, 不動産 コンサルティング 収益 不動産 企画 開発 売却 不動産 ソリューション 事業 学生 住まい 探す 学生 サークル 合宿 研修 手配 支援 行う 学生 生活 ソリューション 事業 主 手掛ける 前者 他 学生マンション 学生寮 運営 受託 他 大学 提携 する 学生寮 開発 行う いる 後者
1197,株式会社フィールズ,event,training, スタッフ 教育 研修 販売促進 イベント 企画 立案 運営 他 POP ツール 制作 市場 マーケティング 分析 *
1198,株式会社よしもとブロードエンタテインメント,event,training, 吉本興業グループ 関連会社 お笑い番組 はじめ する テレビ番組 映像コンテンツ 企画 お呼び 制作 行う
1199,株式会社インターグループ,event,training, コンベンション 企画 運営 通訳 翻訳 行う 会社 通訳 言語 英語 はじめ ドイツ語 ヨーロッパ 言語
1200,クオリティ株式会社,event,training, IT 資産 管理 セキュリティ対策 行う * * * * 等 各種 ソフト 甲 静脈 認証 装置 VP * X 開発 販売
1201,三友株式会社,event,training, 映像 音響 システム 構築 行う AV システム 映像 スタジオ 設計 お呼び 施工 手掛ける eラーニング スタジオ・システム 同時通訳 対応 *
1202,株式会社つむら工芸,event,training, スポーツイベント 博覧会 ショールーム 他 テレビ 舞台 美術 セット 製作 する いる 会社 *
1203,株式会社劇団民芸,event,training, 舞台俳優 擁する 劇団民藝 運営 する 演劇 上演 行う 劇団員 朗読 映画 テレビ
1204,ＡＯＩ　ＴＹＯ　Ｈｏｌｄｉｎｇｓ株式会社,event,training, グループ 知的 障害 ある 人達  競技会 スペシャルオリンピックス 日本 映像 デジタルコンテンツ 制作 行う 視
1205,株式会社大広ＯＮＥＳ,event,training, 博報堂DY グループ 大広 100% 子会社 制作会社 プロモーション デジタル 映像 クリエイティブ 製版 印刷 事業
1206,株式会社ルイ・モデル・エージェンシー,event,training, 仙台 中心 東北 各地 現地 スタッフ 持つ モデル 事務所 運営 行う ファッションモデル 雑誌モデル *
1207,ＴＳＰ太陽株式会社,event,training, 創立 以来 数 多く 博覧会 国際 イベント 開催 携わる 会場 施設 設計 施工 空間演出 来場者 おもてなし 至る イベント 開催 業務 トータルサポート する 感動 創造 企業 長年 培う 独自 技術 豊富 経験 実績 活かす 快適 イベント 空間 づくり 豊か 活力 溢れる 地域社会 企業 活 役に立つ 環境問題 安全
1208,ＴＳＰ太陽グループ株式会社,event,training, 式典 地域 祭 スポーツ フード 防災 イベント ほか シアター コンサート イベント 効果 調査 分析 企画 デザイン 行う
1209,株式会社電通西日本,event,training, 電通 グループ会社 コミュニケーションデザイン CM プランニング タレント キャスティング 等 手掛ける TV番組 制作 折込チラシ 店頭
1210,株式会社アウルズ,event,training, 主 英語 語学 教育 翻訳 通訳 行う 英語 はじめ 中国語 スペイン語 ドイツ語 イタリア語 語学 扱う BUISINESS CLASS 官公庁 向け クラス 資格試験 対策 クラス
1211,株式会社化學工業日報社,event,training, 日刊紙 化学工業日報 発行 する いる その他 化学 商品 大型 定期刊行物 入門書 実務
1212,株式会社Ｒ＆Ｊザ・ワークス,event,training, ウェディング パーティー 企画 プロデュース 関連 商品 販売 行う 手作り ウェディング * *
1213,ｂｍｃ株式会社,event,training, テレビ ラジオ 番組 制作 する 会社 国内 テレビ局 有名 番組 多数 手がける いる こと 強み する いる バラエティー番組 音楽番組
1214,株式会社ジャパンホリデートラベル,event,training, 主 中国 訪日 旅行客 サポート 力 いれる 海外旅行 ツアー 企画 航空券 手配 行う いる
1215,町田機工株式会社,event,training, 土木 建設機械 レンタル 行う いる 主 ダンプ クレーン 車 大型 車両 はじめ コンプレッサー
1216,株式会社ダーツライブ,event,training, ダーツ 台 DARTSLIVE * DARTSLIVE * 開発 販売 行う 専用アプリ DARTSLIVE * 配信 ダーツ 動画サイト
1217,株式会社総合体育研究所,event,training, 幼稚園 児 対象 幼稚園 施設 運動 指導 行う いる 会社 児童館 高齢者施設 運動 イベント 企画 開催 行う かん
1218,株式会社小松煙火工業,event,training, 花火 製造 行う ほか 花火大会 結婚式 イベント 花火 ショー 企画 手掛ける コンピューター システム 使用 する
1219,株式会社本間釣具店,event,training, 釣り 具 販売店 * 運営 行う 取り扱う 商品 ルアー ロッド 他 レインウェア
1220,株式会社ＫＡＤＯＫＡＷＡ,event,training, 一般 書 コミック 文芸 書 参考書 書籍 電子書籍 電子 雑誌 雑誌 出版 販売 他 Web 広告 販売 行う 映像配信 権 許諾 映像 パッケージソフト 販売 映画 企画 製作 配給 他 ゲームソフト ネットワークゲーム 企画 開発 販売 ファミ通 .com
1221,黒潮観光開発株式会社,event,training, 太平洋 黒潮 コース 有する ゴルフ場 * 黒潮 カントリークラブ 運営 行う クラブ 黒潮 カップ グランド
1222,プレミアムサポート株式会社,event,training, スポーツクラブ アスティ スポーツクラブ One アスティ スポーツクラブ 八田 アスティ スポーツクラブ 大府 運営 行う スポーツ
1223,株式会社ケイ・ビー・シー映像,event,training, 旅番組 グルメ番組 並び バラエティ番組 企画 製作 手掛ける CM 企画 製作 イベント *
1224,株式会社アストラスト,event,training, 冠婚葬祭 用品 うち 主 葬儀 用品 中心 レンタル 設営 お呼び 販売 行う 会社 主 テント 看板 祭壇 音響 設備 提灯 手桶 等 小物 類
1225,株式会社ハウフルス,event,training, タモリ倶楽部 出没!アド街ック天国 秘密のケンミンSHOW テレビ番組
1226,株式会社北日本広告社,event,training, テレビ ラジオ CM 制作 新聞広告 雑誌 広告 出稿 行う Webマーケティング 商品 お呼び サービス
1227,株式会社児島企画エンタテインメント,event,training, * 名 以上 タレント 多数 出演 する いる ショー レストラン 運営 多く 有名 テレビ タレント 輩出 する いる
1228,株式会社エスピー研,event,training, 交通量 調査 都市計画 調査 世論調査 計画 設計 実施 業務 手掛ける いる 会社 独自 開発 する システム 調査 デー
1229,株式会社ベストプロジエクト,event,training, トータル マーケティング 戦略 立案 展開 セールスプロモーション 企画 お呼び 制作 手掛ける その他 海外 マーケティング 戦略 立案
1230,テュフズードジャパン株式会社,event,training, 第三者 認証 サービス 行う テュフズード グループ 日本法人 ISO 国際規格 EU 米国 各国 規制 認証 サービス 行う 主 航空 宇
1231,株式会社フロンティアワークス,event,training, TVアニメ DVD テーマソング CD 出版 する アニメ キャラクター 缶 バッチ ストラップ グッズ 販売 行う 作家
1232,株式会社響映,event,training, ホテル バンケット 部門 国賓 ゲスト 大切 方々 迎える 会議 レセプション ホテル バンケット 求める られる * 技術 *
1233,株式会社ムーヴ,event,training, イベント コンサート 使用 する テント ステージ 舞台 設営 物品 販売 受付 運営 手掛ける
1234,ＴＡＧＳグループホールディングス株式会社,event,training, Web 音楽 映像 コンテンツ 企画 制作 並び 販売 手掛ける PC 並び モバイル 向け サイト バナー Web 制作
1235,株式会社アディスミューズ,event,training, 高速道路 サービスエリア 英会話教室 様々 業種 店舗 展示会 イベント 空間 コンサルティング 行う 商品 魅力 最大限 伝える られる ディスプレイ 最高 商業 ツール なる 考える 幅広い 知識 研究 製作 力 武器 効果 的 ディスプレイ 創造 する ニーズ 店舗 設計 施工 内装
1236,ＳＴ．Ｃｏｎｎｅｃｔ株式会社,event,training, iPhone 店頭 修理 郵送 受付 修理 手掛ける 会社 主 携帯電話 キャン
1237,株式会社タカヨシ,event,training, パッケージ カタログ パンフレット ラベル 印刷 印刷 業務 行う いる 印刷 関わる デザイン 企画 営業 *
1238,新広島ヤクルト販売株式会社,event,training, 乳酸菌飲料 ヤクルト Joie はじめ する 飲料 ヨーグルト 食品 ヤクルト 製品 販売 お呼び
1239,株式会社ＳＢＳプロモーション,event,training, メディア 広告 イベント 企画 企業 事業 プランニング PPP 業務 行う ジュビロ磐田 公式 イベント 運営 静岡県富士山世界遺産センター
1240,株式会社電通北海道,event,training, 新聞 雑誌 テレビ ラジオ 使用 する CM 広告物 企画 制作 行う ほか イベント 企画 屋外広告 制作 行う いる *
1241,株式会社名古屋テレビ映像,event,training, 名古屋テレビ 放送 番組 制作 中心 イベント ステージ 制作 会社案内 製品 案内 用
1242,東京ミッドタウンマネジメント株式会社,event,training, 三井不動産 100% 出資 子会社 同社 所有 する 東京ミッドタウン 運営 管理 業務 全般 行う イベント プロモーション 商業施設 販促 企画
1243,株式会社アックス,event,training, TBSホールディングス 子会社 主 テレビ番組 美術 セット デザイン 制作 道具 レンタル 行う いる テレビ番組
1244,株式会社ドゥ・クリエーション,event,training, 主 イベント 企画 運営 行う 会社 イベント 進行 運営 マニュアル 作成 イベント会場 必要 機材 手配 *
1245,株式会社主婦と生活社,event,training, 週刊女性 JUNON CHANTO 雑誌 出版 行う ファッション 料理 はじめ インテリア 園芸 育児 ジャンル 渡る 書
1246,株式会社テー・オー・ダブリュー,event,training, 商品 発売 新サービス ローンチ PR 戦略 プロモーション 設計 販売促進 活動 キャンペーン 催事 手掛ける 行政機関 広報 イベント 企業 報道機関 等 発表会 広報 請け負う 企業 行う イベント スポーツ大会 行政 団体 行う 文化 イベント 企画 運営
1247,株式会社リウボウインダストリー,event,training, 飲食店 衣料品 化粧品 お呼び 雑貨 文具 店 入居 する 百貨店 運営 行う いる 各地 物産展 季節 * 様
1248,オートコムジャパン株式会社,event,training, 中古車 オークション 購入 海外 バイヤー 輸出 主力 事業 する 会社 国内 輸送 手配 車両 検査 整備
1249,株式会社トーガシ,event,training, イベント 企画 提案 ブース 施工 装飾 看板 製作 備品 レンタル 総合 的 サービス 提供 する いる
1250,株式会社ラインナップ,event,training, イベント会場 商業施設 内 催事 施工 お呼び 撤去 手掛ける 店舗 什器 施工 工事 電話回線 工事 お呼び 運送 作
1251,株式会社フジアール,event,training, ドラマ バラエティ 中心 する テレビ番組 映画 CM 映像 セット デザイン 美術 プロデュース 行う いる
1252,株式会社ゲイト,event,training, 居酒屋 くろきん ざく ら 運営 手掛ける 主 地域 漁業 収穫 する れる
1253,株式会社タザワ,event,training, Yahoo! ショップ Webサイト 北海道 買える 運営 する 北海道 特産品 *
1254,株式会社ジェイトップ,event,training, 名古屋 東海地方 中心 ルート 配送 スポット 配送 行う いる フリーペーパー 配送 メンテナンス 回収 実績 調査 報告 行う
1255,株式会社彩ユニオン,event,training, マネキン人形 製造 販売 リース レンタル 業 行う いる 店舗 室内 装飾 使用 する れる 演出 物 ディスプレイ 製造
1256,株式会社法研,event,training, 健康 医療 社会保障 Web コンテンツ 提供 主 事業 する いる 健康保険組合 企業 向ける データ ヘルス 対応 する 各種 健康 管理 サービス 提供 健康 相談 カウンセリング サービス 提供 する いる 専門 分野 医師 大学 教授 招く 介護事業 者 向け セミナー 医療 介護 シンポジウム イベント 開催 行う いる 出版 事業 展開 する おる 医学 健
1257,住友不動産ベルサール株式会社,event,training, 新宿 飯田橋 六本木 渋谷 品川 オフィスビル イベント ホール 会議室 有料 貸し出す いる 会社 使用 目的 研修 採用 イベント
1258,株式会社ティーネットエンタープライズ,event,training, 新聞 雑誌 インターネット広告 企画 デザイン 手掛ける 広告 代理 業 行う いる コールセンター 受託 運営 イベント 企画 運
1259,株式会社ＴＢＳトライメディア,event,training, TBSホールディングス グループ会社 TBS系列 テレビ番組 各種 企画 制作 スタッフ 派遣 CM 企画 制作 他 ラジオ番組
1260,株式会社大阪共立,event,training, 舞台演出 照明 音響 映像 設計 施工 行う 会社 舞台 イベント 関係 舞台演出 設計 施行 他 文化 ホール 等 管
1261,株式会社森谷商会,event,training, 建設機械 産業 用 機械 販売 お呼び 修理 レンタル 行う 取り扱う 商品 例 油圧ショベル 発電機 投光器 ある 仮
1262,株式会社東舞トータルサービス,event,training, 劇場 文化会館 音 楽堂 ライブハウス 等 舞台 照明 音響 設備 技術 操作 運営 保守 ホール 管理 業務 行う いる *
1263,株式会社ビザビコミュニケーションズ,event,training, エリア 特 化 する 調査 分析 地域活性化 事業 提案 情報提供 する いる 様々 視点 調査 行う
1264,株式会社ビザビ,event,training, CM チラシ 広告 作成 岡山 生活 情報誌 タウン 情報 かや * 出版 手掛ける いる 市場調査 人材 紹介 サー
1265,株式会社ビザビリレーションズ,event,training, 主 Webサイト 広報誌 ビジュアル デザイン 製作 請け負う その他 テレビ 用 CM 製作 就活 サミット イベント 企画
1266,琉球エアーコミユーター株式会社,event,training, 日本航空 グループ会社 沖縄本島 中心 奄美大島 南北 大東島 久米島 与那国 島 結ぶ 路線 運航 する 高校 設置
1267,株式会社タムコ,event,training, コンサート ライブ 舞台 レコーディング トラック ダウン 業務 行う いる コンサート *
1268,株式会社グランマルシェ,event,training, TBSグループ 関連会社 TBS 番組 グッズ 扱う ECサイト * 運営 行う TBS MBS 公式 アニメ グッズ 扱う ECサイト アニまるっ!
1269,株式会社アップスタッフ,event,training, 各種 イベント 企画 提案 制作 物 手配 運営 管理 行う アーティスト 公式グッズ セールス
1270,株式会社ハイブクリエーション,event,training, ダーツ 大会 企画 運営 ダーツ 用品 販売 行う ダーツ 用品 全国 店舗 ECサイト
1271,北九州高速鉄道株式会社,event,training, 北九州市 小倉北区 小倉南区 結ぶ 北九州モノレール 運営 行う いる 銀河鉄道999 号
1272,株式会社ナーズアンドギークス,event,training, 東京 大阪 メイドカフェ mia cafe メイドリフレ * フォト お呼び ガイド サービス 提供 する * フォト 運営 手掛ける *
1273,株式会社フラッグ,event,training, CM 映像 制作 Web 制作 企画 行う いる 会社 ソーシャルメディア 連携 する Web プロモーション 手掛ける
1274,株式会社ゴルフダイジェスト社,event,training, 週刊 ゴルフダイジェスト はじめ する 雑誌 レッスン DVD 映像 出版 出版 行う いる 会社 ゴルフ カレンダ ダイアリー 制
1275,四国放送株式会社,event,training, 主 四国 地域 テレビ ラジオ 民間放送 行う バラエティー番組 ニュース番組 放送 する いる 四国 地域 情報 中心 する
1276,株式会社アクトウェスト,event,training, 医療法人 十 全会 グループ 関連会社 イベント 研修 セミナー 企画 運
1277,草川工業株式会社,event,training, ガス 関連 住宅 設備 機器 提案 施工 行う 会社 主 床暖房 調理 機器 給湯器 施工 手掛ける
1278,株式会社ＲＢＣビジョン,event,training, 情報番組 バラエティ番組 等 各種 TV 番組 CM ドラマ 等 企画 製作 行う いる ラジオ番組 劇場 映画 デジタルコンテンツ 等 企画 お呼び 演出 製
1279,株式会社秋田放送,event,training, 秋田県 テレビ番組 ラジオ番組 制作 並び 放送 する ラジオ テレビ 兼営 局 テレビ 日本テレビ 系列局
1280,株式会社サピエント,event,training, 展示会 各種 プロモーション 等 イベント 運営 管理 行う ショールーム 博覧会 等 企画 運営 メンテナンス 業務
1281,株式会社読広クロスコム,event,training, キャンペーン プロモーション ツール 企画 制作 運営 実施 行く いる イベント 展示会 コンベンション セミ
1282,株式会社ＮＥＸＴＥＰ,event,training, 情報番組 バラエティ番組 ニュース 地上波放送 CS放送 いたる 多様 ジャンル テレビ番組
1283,株式会社中央競馬ピーアール・センター,event,training, 優駿 レーシングプログラム JRA お呼び 競馬 関連 雑誌 本 企画 製作 お呼び 出版 行う 競馬場 内 イベント 企画 広告 代理 業務 取り組む ほる
1284,株式会社ＧＥＴ,event,training, イベント 企画 運営 各種 セレモニー 式典 等 舞台 制作 演出 行う いる 印刷物 Web コンテンツ
1285,株式会社下関大丸,event,training, J.フロントリテイリング 子会社 百貨店 下関大丸 運営 手がける 催事 フロア 物産展
1286,株式会社新潟放送,event,training, 新潟県 内 テレビ ラジオ 等 一般放送 事業 手掛ける 放送 番組 企画 制作 販売 他 美術 音楽 スポーツ 映画 各種 催物 企画 製作 販売 興行 対応 する 出版物 企画 発行 販売 行う その他 情報処理 サービス 事業 連結子会社 株式会社 *
1287,株式会社ＭＢＳ企画,event,training, 毎日放送 TBS フジテレビ 地方 放送局 テレビ番組 ラジオ番組 企画 制作 運営 行う イベント 制作
1288,株式会社Ｆａｎｐｌｕｓ,event,training, 音楽イベント プロスポーツ 美術館 電子チケット 販売 行う アーティスト ファンクラブ 運営 グッズ オンライン 販売 手掛ける いる
1289,株式会社パワーライン,event,training, スノーボード スクール 開校 する いる ビデオ 写真集 制作 ライダー 手配 * 実施 スノーボード 大会 イベント
1290,株式会社川崎フロンターレ,event,training, Jリーグ サッカーチーム 川崎フロンターレ * * ファンクラブ 運営 行う 世代 別
1291,有限会社北海道新聞松岡販売所,event,training, 北海道 北海道新聞 新聞 販売 並び 配達 業務 行う いる 雑誌 販売 手掛ける いる ほか
1292,株式会社日本工業新聞社,event,training, 産業経済新聞社 子会社 日刊新聞 発行 情報 誌 出版 手掛ける いる 代表 的 発行 出版物 日刊 総合 経済紙 フジサンケイビジネスアイ
1293,株式会社村上音楽事務所,event,training, ブライダル 関連 挙式 演出 チャペル 紹介 プランニング 提案 牧師 スタッフ 派遣 お呼び 式 進行 演出
1294,株式会社誠心,event,training, 結婚相手 紹介 サービス 行う いる 会社 主 医者 セレブ 男性 結婚相手 紹介 する いる 会社 週末 MACCHIN
1295,株式会社ロゴスコーポレーション,event,training, 船舶 用品 問屋 個人 創業 LOGOS ブランド * 用品 販売 主力 主力 LOGOS ブランド 海辺 * メートル 標高 800m 愛用 する れる こと ブランド ポリシー する 主 マリン 登山 専門 的 分野 特 化 する 一般 的 アウトドア 行動 範囲 網羅 する アウトドア 製品 他者 先駆ける 開拓 する くる 他
1296,株式会社杏林舎,event,training, 医学 系 学術雑誌 編集 原稿 整理 軸 オンライン 版 閲覧 できる 電子ジャーナル 電子 ツール 提案 行う 学会 事務 *
1297,株式会社常盤軒フーズ,event,training, 鉄道 旅客 用 食品 仕出し 弁当 製造 販売 手掛ける いる 駅弁 御膳 吸い物 取扱う
1298,株式会社５５,event,training, 主 ORIENT AL * 沖縄 ORIENT AL * 名古屋 *
1299,株式会社丸の内よろず,event,training, 主 三菱UFJ フィナンシャル グループ 各社 向け ノベルティ 記念品 販売促進 品 事務用品 OA機器 販売 手掛ける いる 三
1300,株式会社ネルケプランニング,event,training, TVアニメ キャスティング 演劇 舞台 公演 企画 主催 制作 業務 全般 行う いる これ 実績
1301,株式会社東京法規出版,event,training, 健康 保険制度 消費者問題 分野 書籍 出版 健康 グッズ PR グッズ 企画 製作 行う イベント セミナー
1302,株式会社ＴＢＳプロネックス,event,training, ラジオ番組 収録 ライブ配信 等 対応 する スタジオ 運営 行う ラジオ番組 お呼び コマーシャル 制作 製作 スタッフ
1303,ＰＦＵライフエージェンシー株式会社,event,training, 忘年会 パーティー イベント 手配 ほか 旅行 企画 運営 行う 不用品 回収 産業廃棄物
1304,ＴＯＨＯマーケティング株式会社,event,training, 主 東宝 映画 演劇作品 広告 代理 宣伝 行う 東宝グループ マーケティング 中核 会社 近年 動画配信 台頭 * 環境 変化 smartphone SNS 爆発 的 普及 宣伝 在り方 進化 マーケティング コミュニケーション 方法 変化 対応 する 全国 * か所 東京 本社 大阪
1305,株式会社Ｊプロデュース,event,training, メディア 各種 広告 取り扱う 総合 広告 会社 機能 持つ 国際 会議 展示会 イベント 支援 する 機能 持つ 二つ 主軸 なる 訪日 旅行 者 対象 する インバウンド 施 作 *
1306,チモロ株式会社,event,training, 個別指導塾 教室 展開 支援 請け負う 自然 体験 イベント 企画 運営 行
1307,株式会社フタバロジコム,event,training, 基軸 物流 事業 独自 開発 ネット 物流システム 受注 商品管理 出荷 一元管理 行う 集約 配送 する こと コストダウン
1308,株式会社熊本放送,event,training, TBSテレビ 系列 RKK テレビ 放送 行う 熊本県玉名市下 全域 RKK ラジオ 放送 手がける
1309,株式会社エイデック,event,training, 読売テレビ放送 株式会社 グループ会社 テレビ放送 CG テロップ フリップ データ放送 字幕 制
1310,株式会社コンサルティング・パートナーズ,event,training, BEST * カップリング イベント 趣味 コン 運営 手掛ける いる 卓球 コン *
1311,株式会社エフ・ジェイエンターテインメントワークス,event,training, 商業施設 キャナルシティ博多 マリノアシティ福岡 運営 お呼び 管理 行う 企業 *
1312,株式会社楽天野球団,event,training, プロ野球 チーム 楽天 ゴールデンイーグルス 運営 その他 関連 事業 手掛ける 野球 チーム グッズ 販売 運営 する 野球場
1313,土佐くろしお鉄道株式会社,event,training, 特急電車 普通 運行 電車 並び オープン デッキ 型 観光 電車 運行 手掛ける Web 定期 受付 サービス 土日 祝日 フリーパス 券
1314,株式会社東京ビッグサイト,event,training, 展示会 行う コンベンション 施設 東京ビッグサイト 管理 運営 手掛ける 施設内 行う れる 東京 モータ
1315,株式会社西鉄エージェンシー,event,training, 西日本鉄道 関連会社 Webサイト 構築 プロモーション 提供 する 電車 駅 等 交通広告 商業施設 大型 媒体
1316,株式会社くろちく,event,training, 主 和雑貨 工芸 品 インテリア 雑貨 製造 販売 行う 京町 屋 利用 する 懐石料理 屋 お土産 物
1317,株式会社シーマ,event,training, 博物館 企業 放送 教育 公共 関連 システム 向け 映像 音響 情報通信 設計 販売 一切 行う イベント
1318,丸喜運輸株式会社,event,training, トラック 中心 する 運送事業 お呼び 札幌市内 一部地域 除雪作業 手掛ける 建設 廃棄 物 収集 運搬 中間 処理 並び *
1319,株式会社テレビ東京ホールディングス,event,training, テレビ東京 BSジャパン インターネット モバイル 事業 テレビ東京ブロードバンド テレビ東京コミュニケーションズ * 社 統合 認定 持ち株会社 移行 する 1964年 開局 する 民放 キー 局 テレビ北海道 テレビ愛知 テレビ大阪 テレビせとうち TVQ九州放送 全国 ６ 局 TXNネットワーク 形成 する いる 他 キー局 異なる 日本全国 ネット 持つ いる
1320,福井太陽株式会社,event,training, 太陽工業 グループ会社 テント 倉庫 フレキシブルコンテナ はじめ する 膜 構造物 膜 関連 製品 製造 お呼び 販売 行う
1321,株式会社サンマーク,event,training, 福岡 め サージ * 熊本 * 北九州 * オフィス 登録 型 フリーペーパー 発行 行う いる Webサイト * *
1322,株式会社Ｐ．Ｓ．Ｐ．,event,training, 飲食店 運営 パチンコホール 店内 カフェ サービス パチンコホール 併設 レストラン 運営 行う いる その他 Web コンテンツ 商品
1323,木下サーカス株式会社,event,training, 日本全国 海外 サーカス 事業 手掛ける いる 主 ショー プログラム 動物 オートバイ ショー 空中
1324,有限会社アリガ・コーポレーション,event,training, ホテル 式場 * 派遣 行う 各種 イベント セレモニー 際
1325,株式会社よしもとプロダクツ,event,training, 吉本 興行 グループ 所属 タレント 商品開発 行う 劇場 併設 直営 店舗 運営
1326,株式会社タカラコーポレーション,event,training, smartphone 販売 代理店 運営 ネットワーク 商品 販売 取次 業務 行う 会社 訪問看護 事業 手掛ける いる 法人向け
1327,アクティオ株式会社,event,training, 指定管理者制度 基づく 公共施設 コンサルティング 業務 受託 行う 展示会 地域 活性 イベント *
1328,株式会社京都紅夢,event,training, 着物 販売 行う いる 会社 小売 業務 着物 クリーニング 着付け 教室 撮影 スタジオ 運営 着物 関連
1329,ＪＲ九州エージェンシー株式会社,event,training, 駅 電車 内 ポスター デジタルサイネージ ほか 新聞 テレビ 通じる 広告 制作 する いる 顧客 要望 応じる 市場調査 行う Web
1330,株式会社井筒,event,training, 1705年 創業 以来 宗教 関係 用品 制作 販売 行う 業務 基盤 大正時代 始まる カタログ 通信販売 年 * 数回 数種類 *
1331,広研印刷株式会社,event,training, 出版物 定期刊行物 冊子 ポスター 印刷 請け負う 会社 オフセット印刷 輪転 印刷 パッケージ 印刷 特殊 印刷 フォーム 印刷
1332,株式会社ＴＯＲＩＣＯ,event,training, 漫画 特 化 する Webサービス 展開 する おる Web 上 漫画 読める 漫画 全巻 ドットコム 漫画 本 購入 できる まんが 王 ある
1333,株式会社ユニオンアルファ,event,training, 企業説明会 フェスティバル 式典 各種 イベント プロデュース 行う いる 会社 企画 会
1334,株式会社ミュージッククラブ,event,training, プロジェクションマッピング レーザーショー イベント 演出 音響 照明 事業 行う テレビ *
1335,株式会社東急エージェンシープロミックス,event,training, 広告 立案 企画 運営 キャラクターグッズ デザイン 行う 会社 東京ビッグサイト 展示会 イベント
1336,明治座舞台株式会社,event,training, 舞台 場面 展開 伴う 劇場 舞台 設備 機構 運営 舞台 装置 製作 する いる 舞台 装置 照明 音響 大道具
1337,森平舞台機構株式会社,event,training, 照明 幕 類 吊る 物 機構 奈落 床 機構 舞台 装置 製造 演出 施工 お呼び 保守 業 一貫 する 行く
1338,株式会社ジーズ・コーポレーション,event,training, NHK 民法 テレビ局 番組 制作 行う いる 番組 編集 者 AD スタッフ 派遣 対応 する ほか 取材 撮影 収録 する れる 素材 スクリプト インタビュー 書く 起
1339,株式会社アートフリーク,event,training, 企業 製品 プロモーション 行う 際 展示 ブース 空間プロデュース 手掛ける おる 企画 デザイン 施工
1340,株式会社ＫＴＮソサエティ,event,training, テレビ番組 CM 広告 Webサイト 制作 行う イベント 企画 運営 ビルメンテナンス 手掛ける
1341,株式会社ムラック,event,training, 木工 造作 サイン グラフィック ディスプレイ システム 活用 する 展示会 各種 イベント 空間 製作 手掛ける いる 創立 記念 式
1342,株式会社ビッグウイング,event,training, 羽田空港 ターミナル ビル ビッグバード 広告 企画 管理 広告 代理 業 行う 会社 メイン フロア 企画
1343,株式会社フェローズ,event,training, 主 映像 Web グラフィック ゲーム Creator 対象 する キャリアコンサルティング 仕事 紹介 終業 後
1344,株式会社テレフイット,event,training, ドラマ バラエティ テレビ番組 映画 使用 する 小道具 美術 装飾 品 制作 手掛ける 椅子 *
1345,セルプロモート株式会社,event,training, 主 IT 業界 対象 求人広告 人材 紹介 人事 教育 手掛ける エンジニア 起業 営業 支援 お呼び 納税 キャリア サポート 対応 その他 PC ネットワーク 機
1346,株式会社宣伝会議,event,training, 主 広告 マーケティング 専門 誌 宣伝会議 販売促進 専門 誌 販促 会議 月刊誌 出版 する いる コピーライター
1347,友愛サービス株式会社,event,training, 成人式 起工式 祭り イベント 企画 会場 設営 手掛ける 資材 レンタル 行う 住宅 内外装 水 回り 設備 リフォーム 家屋 オフィス *
1348,株式会社イベント・トゥエンティ・ワン,event,training, 日本 海外 事業所 置く 広い 商圏 イベント 業務 全般 行なう いる 会社 各種 催事 式典 加える 祭
1349,株式会社グッドフィールド,event,training, 各種 プロモーション 企画 立案 場所 資材 手配 運営 イベント スタッフ 確保 サービス 提供 する 会社 商業施設 太陽光発電 等 *
1350,アオイスタジオ株式会社,event,training, 主 CM 映画 TVドラマ アニメ 映像編集 行う ポストプロダクション 会社 映像編集 業務 ほか 音楽 製作 タレ
1351,株式会社ローザ,event,training, 展示会 イベント会場 設営 マネキン 製造 リース 行う いる その他 即売会 使う ディスプレイ 用 棚 ラック 什器
1352,株式会社ライフ・トータルサービス,event,training, 渋谷区 中心 訪問介護 居宅介護支援 福祉用具 レンタル 販売 住宅 改修 介護事業 行う いる 家庭 *
