index,company,category,training/test,description
1170,ニッサン・モータースポーツ・インターナショナル株式会社,event,training,  自動車製造 および 販売 を 手掛ける 株式会社 日産自動車 の 連結子会社 で 、 モータースポーツ に関する 部品 や 車両 の 開発 や 製造 および 販売 を 行っ て いる 。 エンジン パーツ や 
1171,東洋エンジニヤリング株式会社,event,training,  会議室 や 多目的ホール で 用い られる AV CC システム の 設計 ・ 施工 を 手掛ける 。 また 、 テレビ局 や コ 
1172,株式会社シャン・クレール,event,training,  主 に お見合い パーティー や 婚活パーティー といった イベント の 企画 ・ 運営 を 行う 会社 で ある 。 また 、 街コン や 恋愛 セミナー など も 手掛け て 
1173,株式会社西三河エリアワン,event,training,  官民 が 連携 し て 公共サービス の 提供 を 行う PPP 事業 を 手掛け て おり 、 指定管理者 や PFI の 請負 といった サービス を 提供 。 さらに 、 プロパティマネジメント や 事業 
1174,株式会社マッシュ,event,training,  ライブコンサート や スポーツイベント ・ 見本市 、 展示会 及び フォーラム 等 の 会場 設営 と 運営 を 請負う 会社 。 イ 
1175,東光印刷株式会社,event,training,  主 に 印刷物 の 企画 や 製作 、 デザイン を 行う 。 オンデマンド印刷 技術 により 、 大判 長 尺 の 両面 印刷 を 低 コスト で 実現 。 また 折込 広告 や 看板 等 の 販売促進 
1176,那須印刷株式会社,event,training,  各種 マニュアル や プレゼンテーション 資料 など の 印刷物 の 制作 を 行う 。 その他 、 イベント や キャンペーン の 代行 業務 や 各種 オペレーション 支援 、 専 
1177,三木楽器株式会社,event,training,  ギター や ドラム 、 ピアノ といった 楽器 の 専門店 を 、 大阪市 中心部 で 展開 し て いる 。 また 、 ピアノ ・ エレクトーン の 音楽教室 を 43 会場 展開 し て い 
1178,株式会社ブルーノート・ジャパン,event,training,  ジャズクラブ ＆ ライブ レストラン 「 Blue Note Tokyo 」 「 Motion Blue yokohama 」 、 バー 「 Bar BACKYARD 」 等 の 運営 、 ならびに 店舗 企画 等 を 行う 。 また 、 ラ 
1179,株式会社神戸新聞総合印刷,event,training,  神戸新聞 グループ の グループ会社 で あり 、 取材 ・ 編集 ・ 制作 ・ 印刷 ・ 配布 まで の 一貫 体制 を 整え て いる 。 新聞 ・ 雑誌 ・ テレビ 
1180,株式会社読売巨人軍,event,training,  プロ野球 球団 で ある 「 読売ジャイアンツ 」 の 運営 を 行っ て おり 、 野球 試合 の 開催 や 入場券 の 販売 など を 手掛ける 。 また 、 ファンクラブ の 運営 も 行 
1181,金井大道具株式会社,event,training,  歌舞伎 ・ 新派 や 新国劇 ・ 松竹新喜劇 の 伝統 的 な 舞台 装置 の 大道具 を 製作 を 行う 。 さらに 、 テレビ の 大道具 製作 、 イベント ・ 
1182,公益財団法人京都市生涯学習振興財団,event,training,  生涯学習 総合 センター で ある 「 京都 アスニー 」 及び 「 アスニー 山科 」 ・ 「 京都市平安京創生館 」 など において 、 講 
1183,株式会社スカイインテック,event,training,  電気設備 工事 や 水処理 施設 工事 など を 手がけ 、 総合 ビル 管理 業 を 営む 。 また 、 オフィスビル 「 タワー111 」 や 、 駐車場 な 
1184,エム・コックサービス株式会社,event,training,  企業 内 食堂 の 運営 を 受託 し て おり 、 栄養士 が 提案 する 食 の イベント を 開催 し て いる 。 また 、 売店 の 運営 や 「 MCS ' 
1185,株式会社アイワット,event,training,  ホームページ や Web 上 の コンテンツ 作成 、 パンフレット や 機関紙 など の 製造 を 行っ て いる 。 年間 を通して の 販促 企画 や 立案 
1186,株式会社シネ・フォーカス,event,training,  コンサート や 展示会 、 株主総会 、 学術 会議 等 さまざま な イベント会場 において 、 プロジェクションマッピング や 3D ホログラム 等 の 映像機器 の レンタル 及び 運用 を 
1187,日本ステージ株式会社,event,training,  舞台美術 や テレビ の 美術 製作 ・ イベント の 企画 や 美術 プラン ・ 会場 の 設計 施工 等 を 手掛ける 。 音楽 コンサート ・ 展示 
1188,日本ステージ株式会社,event,training,  アーティスト ライブ の 舞台美術 施工 や 映画 ・ TV の 美術 施工 、 イベント会場 設計 を 行っ て おり 、 大阪 を 中心 に 全国 の イベント 
1189,株式会社埼玉新聞社,event,training,  日刊 一般紙 「 埼玉新聞 」 の 発行 を 手掛ける 他 、 Web 版 及び モバイル 版 「 埼玉新聞 」 の 配信 を 行う 。 また 、 イ 
1190,株式会社サニーサイドアップグループ,event,training,  マーケティング・コミュニケーション 事業 として 、 企業 や 行政 など を 対象 に 、 PR ・ プロモーション ・ コンテンツ 開発 ・ 戦略 ブランディング 等 の マーケティング・コミュニケーション サービス の 提供 を 手掛ける 。 また 、 関係会社 で ある 株式会社 スクランブル は パッケージ 型 PR サービス の 開発 を 、 株式会社 クムナムエンターテインメント は 企業ブランディング に 強み が あり 、 CM や 
1191,株式会社松村電機製作所,event,training,  舞台照明 として 使わ れる 特殊 照明 設備 の 製造 、 施工 および メンテナンス を 行う 。 コンピューター 制御 によって 稼働 する スポットライト 、 ス 
1192,内海産業株式会社,event,training,  購買 促進 および 販売促進 事業 として 、 自社 で 発行 し て いる セールスプロモーション 用 カタログ 「 ご 販売 の お 手伝い 」 の 制作 、 発行 を 手掛ける 。 ま 
1193,株式会社地域新聞社,event,training,  新聞 等 発行 事業 として 、 千葉県 、 埼玉県 、 神奈川県 、 東京都 、 茨城県 を 対象 と し た 地域 情報 フリーペーパー 「 ちい き 新聞 」 の 発行 ・ 配布 を 行う 。 また 、 子会社 の 株式会社 ショッパー も 「 地域新聞 ショッパー 」 を 発行 し 、 紙面 の 広告 枠 の 販売 を 手掛ける 。 また 、 各 フリーペーパー に チラシ を 折り込ん で 配布 する 折込チラシ 配布 事業 に も 取り組み 、 顧客 の 依頼 を 受 
1194,株式会社アイ・ファイン,event,training,  店舗 で の 販売促進 や 実演販売 の 他 、 キャンペーン ならびに イベント 事務局 の 運営 など も 請け負う 。 また 、 工場 の ライン 業務 や コールセンター の 運営 、 
1195,株式会社ＫＮＴ－ＣＴグローバルトラベル,event,training,  Webサイト 「 DMC Japan 」 の 運営 を 行っ て おり 、 企業 や 国際機関 など の 国際 会議 など に 関連 する 訪日 旅行 事業 を 手掛け て いる 。 また 、 近畿日本 ツーリ 
1196,株式会社毎日コムネット,event,training,  不動産 コンサルティング や 収益 不動産 の 企画 開発 ・ 売却 など の 不動産 ソリューション 事業 および 、 学生 の 住まい 探し や 学生 サークル の 合宿 ・ 研修 の 手配 支援 など を 行う 学生 生活 ソリューション 事業 を 主 に 手掛ける 。 前者 で は 他 に 、 学生マンション ・ 学生寮 の 運営 受託 の 他 に 、 大学 と 提携 し た 学生寮 の 開発 を 行っ て いる 。 後者 で は 、 
1197,株式会社フィールズ,event,training,  スタッフ の 教育 から 研修 や 販売促進 イベント の 企画 立案 ・ 運営 の 他 、 POP や ツール の 制作 や 市場 マーケティング 分析 など セールスプロモー 
1198,株式会社よしもとブロードエンタテインメント,event,training,  吉本興業グループ の 関連会社 で あり 、 お笑い番組 を はじめ と し た テレビ番組 や 映像コンテンツ の 企画 および 制作 を 行う 。 また 
1199,株式会社インターグループ,event,training,  コンベンション 企画 運営 や 、 通訳 翻訳 を 行う 会社 。 通訳 言語 は 英語 を はじめ 、 ドイツ語 など の ヨーロッパ 言語 、 
1200,クオリティ株式会社,event,training,  IT 資産 管理 ・ セキュリティ対策 など を 行う 「 Ism Cloudone 」 「 QND Advance 」 等 の 各種 ソフト や 、 甲 静脈 認証 装置 「 VP - Ⅱ X 」 の 開発 ・ 販売 を 
1201,三友株式会社,event,training,  映像 および 音響 システム の 構築 を 行う 。 また 、 AV システム や 映像 スタジオ の 設計 および 施工 も 手掛け 、 eラーニング スタジオシステム や 同時通訳 対応 テ 
1202,株式会社つむら工芸,event,training,  スポーツイベント や 博覧会 、 ショールーム の 他 、 テレビ や 舞台 など の 美術 セット を 製作 し て いる 会社 。 プロジ 
1203,株式会社劇団民芸,event,training,  舞台俳優 を 擁する 「 劇団民藝 」 を 運営 し 、 演劇 上演 を 行う 。 また 、 劇団員 による 朗読 や 映画 、 テレビ 
1204,ＡＯＩ　ＴＹＯ　Ｈｏｌｄｉｎｇｓ株式会社,event,training,  グループ で は 、 知的 障がい が ある 人たち の 競技会 「 スペシャルオリンピックス 日本 」 の 映像 や 、 デジタルコンテンツ の 制作 を 行う 。 また 、 視 
1205,株式会社大広ＯＮＥＳ,event,training,  博報堂DY グループ ・ 株式会社大広 の 100% 子会社 の 制作会社 で ある 。 プロモーション や デジタル 、 映像 、 クリエイティブ 、 製版 ・ 印刷 といった 事業 
1206,株式会社ルイ・モデル・エージェンシー,event,training,  仙台 を 中心 に 東北 各地 に 現地 スタッフ を 持つ モデル 事務所 の 運営 を 行う 。 ファッションモデル や 雑誌モデル など といった モデ 
1207,ＴＳＰ太陽株式会社,event,training,  創立 以来 数 多く の 博覧会 や 国際 イベント 開催 に 携わり 、 会場 施設 の 設計 から 施工 、 空間演出 、 来場者 の おもてなし に 至る まで 、 イベント 開催 業務 を トータルサポート する 。 「 感動 創造 企業 」 として 、 長年 培っ た 独自 の 技術 と 豊富 な 経験 と 実績 を 活かし 、 快適 な イベント 空間 づくり を通して 、 豊か で 活力 溢れる 地域社会 や 企業 活 の 役に立つ 。 環境問題 や 安全 
1208,ＴＳＰ太陽グループ株式会社,event,training,  式典 や 地域 祭 、 スポーツ や フード ・ 防災 イベント の ほか 、 シアター ・ コンサート など の イベント に関して 、 効果 の 調査 分析 や 企画 ・ デザイン を 行う 。 
1209,株式会社電通西日本,event,training,  株式会社電通 の グループ会社 として 、 コミュニケーションデザイン や CM プランニング 、 タレント キャスティング 等 を 手掛ける 。 また 、 TV番組 の 制作 、 折込チラシ や 店頭 
1210,株式会社アウルズ,event,training,  主 に 英語 の 語学 教育 や 翻訳 、 通訳 を 行う 。 英語 を はじめ 中国語 や スペイン語 、 ドイツ語 、 イタリア語 など の 語学 を 扱う 。 ビジネスクラス から 官公庁 向け の クラス 、 資格試験 対策 クラス 
1211,株式会社化學工業日報社,event,training,  日刊紙 「 化学工業日報 」 を 発行 し て いる 。 その他 に 、 「 化学 商品 」 など の 大型 定期刊行物 や 入門書 から 実務 
1212,株式会社Ｒ＆Ｊザ・ワークス,event,training,  ウェディング および パーティー の 企画 や プロデュース 、 および 関連 商品 の 販売 を 行う 。 また 、 手作り ウェディング 「 ルリエウェディングサロン 」 や 2 
1213,ｂｍｃ株式会社,event,training,  テレビ や ラジオ の 番組 を 制作 する 会社 で ある 。 国内 テレビ局 の 有名 な 番組 を 多数 手がけ て いる こと を 強み と し て いる 。 バラエティー番組 や 音楽番組 
1214,株式会社ジャパンホリデートラベル,event,training,  主 に 中国 から の 訪日 旅行客 の サポート に 力 を いれ て 、 海外旅行 の ツアー 企画 や 航空券 手配 など を 行っ て い 
1215,町田機工株式会社,event,training,  土木 建設機械 の レンタル を 行っ て いる 。 主 に 、 ダンプ や クレーン 車 など の 大型 車両 を はじめ 、 コンプレッサー 
1216,株式会社ダーツライブ,event,training,  ダーツ 台 「 DARTSLIVE 3 」 「 DARTSLIVE 2 」 など の 開発 や 販売 を 行う 。 また 、 専用アプリ 「 DARTSLIVE APP 」 の 配信 や ダーツ 動画サイト 「 
1217,株式会社総合体育研究所,event,training,  幼稚園 児 など を 対象 に 幼稚園 や 施設 で の 運動 の 指導 を 行っ て いる 会社 。 児童館 ・ 高齢者施設 など において 運動 イベント の 企画 ・ 開催 を 行う 。 また 、 「 かん 
1218,株式会社小松煙火工業,event,training,  花火 の 製造 を 行う ほか 、 花火大会 や 結婚式 、 又は イベント で の 花火 ショー の 企画 など を 手掛ける 。 コンピューター システム を 使用 し 
1219,株式会社本間釣具店,event,training,  釣り 具 販売店 「 FISHERS 」 の 運営 を 行う 。 取り扱う 商品 として は 、 ルアー 、 ロッド の 他 、 レインウェア 
1220,株式会社ＫＡＤＯＫＡＷＡ,event,training,  一般 書 や コミック 、 文芸 書 や 参考書 など の 書籍 、 電子書籍 ・ 電子 雑誌 、 雑誌 の 出版 ・ 販売 の 他 、 Web 広告 の 販売 を 行う 。 また 、 映像配信 権 の 許諾 、 映像 パッケージソフト の 販売 、 映画 の 企画 ・ 製作 ・ 配給 など の 他 、 ゲームソフト 及び ネットワークゲーム の 企画 開発 ・ 販売 、 「 ファミ通 .com 」 
1221,黒潮観光開発株式会社,event,training,  「 太平洋 」 「 黒潮 」 など の コース を 有する ゴルフ場 「 Kochi 黒潮 カントリークラブ 」 の 運営 を 行う 。 同 クラブ で は 「 黒潮 カップ 」 「 グランド 
1222,プレミアムサポート株式会社,event,training,  スポーツクラブ 「 アスティ スポーツクラブ One 」 「 アスティ スポーツクラブ 八田 」 「 アスティ スポーツクラブ 大府 」 の 運営 を 行い 、 スポーツ 
1223,株式会社ケイ・ビー・シー映像,event,training,  旅番組 や グルメ番組 並び に バラエティ番組 など の 企画 から 製作 まで を 手掛ける 。 また 、 CM の 企画 製作 や イベント 並びに コ 
1224,株式会社アストラスト,event,training,  冠婚葬祭 用品 の うち 主 に 葬儀 用品 を 中心 に レンタル 、 設営 および 販売 を 行う 会社 で ある 。 主 に テント や 看板 ・ 祭壇 、 音響 設備 や 提灯 ・ 手桶 等 小物 類 な 
1225,株式会社ハウフルス,event,training,  「 タモリ倶楽部 」 「 出没! アド街ック天国 」 「 秘密のケンミンSHOW 」 など の テレビ番組 
1226,株式会社北日本広告社,event,training,  テレビ や ラジオ の CM 制作 、 新聞広告 や 雑誌 広告 の 出稿 を 行う 。 また 、 Webマーケティング や 商品 および サービス に 
1227,株式会社児島企画エンタテインメント,event,training,  100 名 以上 の タレント が 多数 出演 し て いる ショー レストラン の 運営 。 多く の 有名 テレビ タレント を 輩出 し て いる 。 
1228,株式会社エスピー研,event,training,  交通量 調査 や 都市計画 調査 、 世論調査 など の 計画 ・ 設計 ・ 実施 業務 を 手掛け て いる 会社 。 また 、 独自 開発 し た システム にて 、 調査 デー 
1229,株式会社ベストプロジエクト,event,training,  トータル マーケティング の 戦略 立案 、 展開 や セールスプロモーション の 企画 および 制作 など を 手掛ける 。 その他 、 海外 マーケティング の 戦略 立案 、 
1230,テュフズードジャパン株式会社,event,training,  第三者 認証 サービス を 行う テュフズード グループ の 日本法人 で 、 ISO など の 国際規格 や EU および 米国 など 各国 の 規制 の 認証 サービス を 行う 。 主 に 、 航空 宇 
1231,株式会社フロンティアワークス,event,training,  TVアニメ の DVD や テーマソング の CD など を 出版 する 。 アニメ キャラクター の 缶 バッチ や ストラップ など グッズ の 販売 も 行う 。 また 、 作家 の 
1232,株式会社響映,event,training,  ホテル バンケット 部門 で は 、 国賓 ゲスト など 大切 な 方々 を 迎え て の 会議 や レセプション など 、 ホテル バンケット で 求め られる ホテルクオリティ の 技術 サ 
1233,株式会社ムーヴ,event,training,  イベント や コンサート で 使用 する テント や ステージ および 舞台 の 設営 から 、 物品 販売 や 受付 など の 運営 を 手掛ける 
1234,ＴＡＧＳグループホールディングス株式会社,event,training,  Web や 音楽 および 映像 など の コンテンツ 企画 や 制作 ならび に 販売 を 手掛ける 。 また 、 PC ならび に モバイル 向け の サイト や バナー など の Web 制作 
1235,株式会社アディスミューズ,event,training,  高速道路 の サービスエリア や 英会話教室 など 様々 な 業種 の 店舗 や 、 展示会 など の イベント における 空間 コンサルティング を 行う 。 「 商品 の 魅力 を 最大限 に 伝え られる ディスプレイ こそ 、 最高 の 商業 ツール に なる 」 と 考え 、 幅広い 知識 や 研究 、 製作 力 を 武器 に 効果 的 な ディスプレイ を 創造 する 。 ニーズ によって は 店舗 の 設計 から 施工 、 内装 
1236,ＳＴ．Ｃｏｎｎｅｃｔ株式会社,event,training,  iPhone の 店頭 修理 や 郵送 受付 で の 修理 を 手掛ける 会社 で ある 。 また 、 主 に 携帯電話 の キャン 
1237,株式会社タカヨシ,event,training,  パッケージ や カタログ 、 並びに パンフレット や ラベル 印刷 など 印刷 業務 を 行っ て いる 。 印刷 に 関わる デザイン や 企画 や 営業 、 プロモーショ 
1238,新広島ヤクルト販売株式会社,event,training,  乳酸菌飲料 「 ヤクルト 」 「 ジョア 」 を はじめ と する 飲料 や 、 ヨーグルト など の 食品 といった ヤクルト 製品 の 販売 および 
1239,株式会社ＳＢＳプロモーション,event,training,  メディア 広告 や イベント 企画 、 企業 事業 の プランニング 並びに PPP 業務 など を 行う 。 また 、 「 ジュビロ磐田 」 の 公式 イベント 運営 や 、 静岡県富士山世界遺産センター 
1240,株式会社電通北海道,event,training,  新聞 や 雑誌 、 テレビ や ラジオ など で 使用 する CM など 広告物 の 企画 や 制作 を 行う ほか 、 イベント 企画 や 屋外広告 の 制作 など も 行っ て いる 。 また 、 W 
1241,株式会社名古屋テレビ映像,event,training,  名古屋テレビ 放送 の 番組 制作 を 中心 に 、 イベント ・ ステージ 制作 や 、 会社案内 ・ 製品 案内 用 な 
1242,東京ミッドタウンマネジメント株式会社,event,training,  三井不動産 100％ 出資 の 子会社 で 、 同社 が 所有 する 「 東京ミッドタウン 」 の 運営 、 管理 業務 全般 を 行う 。 イベント の プロモーション や 商業施設 の 販促 企画 、 
1243,株式会社アックス,event,training,  TBSホールディングス の 子会社 で 、 主 に テレビ番組 の 美術 セット の デザイン 及び 制作 や 道具 の レンタル を 行っ て いる 。 テレビ番組 だ 
1244,株式会社ドゥ・クリエーション,event,training,  主 に 、 イベント の 企画 から 運営 まで を 行う 会社 で ある 。 イベント 進行 ・ 運営 マニュアル の 作成 や 、 イベント会場 や 必要 機材 の 手配 、 イベ 
1245,株式会社主婦と生活社,event,training,  「 週刊女性 」 「 JUNON 」 「 CHANTO 」 など の 雑誌 の 出版 を 行う 。 また ファッション や 料理 を はじめ 、 インテリア や 園芸 、 育児 など の ジャンル に 渡っ て 書 
1246,株式会社テー・オー・ダブリュー,event,training,  新 商品 の 発売 や 新サービス の ローンチ など の PR 戦略 、 プロモーション の 設計 など の 販売促進 活動 の キャンペーン や 催事 を 手掛ける 。 また 、 行政機関 の 広報 イベント 、 企業 の 報道機関 等 へ の 発表会 など の 広報 も 請け負う 。 さらに 、 企業 が 行う イベント や スポーツ大会 、 行政 ・ 団体 が 行う 文化 イベント など の 企画 や 運営 
1247,株式会社リウボウインダストリー,event,training,  飲食店 や 衣料品 、 化粧品 および 雑貨 や 文具 店 など が 入居 する 百貨店 の 運営 を 行っ て いる 。 また 各地 の 物産展 や 季節 の スイーツフェア など の 様 
1248,オートコムジャパン株式会社,event,training,  中古車 の オークション で の 購入 および 海外 の バイヤー へ の 輸出 を 主力 事業 と する 会社 で ある 。 また 、 国内 輸送 手配 ・ 車両 検査 ・ 整備 
1249,株式会社トーガシ,event,training,  イベント に関する 企画 提案 、 ブース 施工 ・ 装飾 、 看板 製作 や 備品 の レンタル など 総合 的 な サービス を 提供 し て いる 
1250,株式会社ラインナップ,event,training,  イベント会場 から 商業施設 内 の 催事 など の 施工 および 撤去 まで を 手掛ける 。 また 、 店舗 什器 施工 工事 や 電話回線 工事 および 運送 作 
1251,株式会社フジアール,event,training,  ドラマ ・ バラエティ を 中心 と し た テレビ番組 や 映画 、 CM における 映像 ・ セット デザイン など の 美術 プロデュース を 行っ て いる 
1252,株式会社ゲイト,event,training,  居酒屋 「 くろきん 」 「 か ざく ら 」 など の 運営 を 手掛ける 。 主 に 、 地域 の 漁業 により 収穫 さ れ た 
1253,株式会社タザワ,event,training,  yahoo! ショップ で Webサイト 「 北海道 を 買える 。 」 を 運営 し 、 北海道 の 特産品 の セールスプローモーション を 
1254,株式会社ジェイトップ,event,training,  名古屋 ・ 東海地方 を 中心 に ルート 配送 や スポット 配送 を 行っ て いる 。 フリーペーパー の 配送 や メンテナンス から 回収 や 実績 調査 ・ 報告 まで 行う 
1255,株式会社彩ユニオン,event,training,  マネキン人形 の 製造 ・ 販売 ・ リース レンタル 業 を 行っ て いる 。 店舗 室内 装飾 に 使用 さ れる 演出 物 ・ ディスプレイ を 製造 。 ま 
1256,株式会社法研,event,training,  健康 、 医療 、 社会保障 に関する Web コンテンツ の 提供 を 主 な 事業 と し て いる 。 健康保険組合 や 企業 に 向け た データ ヘルス に 対応 し て 各種 の 健康 管理 サービス の 提供 や 、 健康 相談 や カウンセリング など の サービス も 提供 し て いる 。 各 専門 分野 の 医師 や 大学 教授 を 招い た 介護事業 者 向け の セミナー や 医療 ・ 介護 の シンポジウム など の イベント の 開催 も 行っ て いる 。 出版 事業 も 展開 し て おり 、 医学 ・ 健 
1257,住友不動産ベルサール株式会社,event,training,  新宿 や 飯田橋 、 六本木 や 渋谷 、 品川 など の オフィスビル の イベント ホール や 会議室 を 有料 で 貸し出し て いる 会社 。 使用 目的 は 、 研修 や 採用 イベント 
1258,株式会社ティーネットエンタープライズ,event,training,  新聞 ・ 雑誌 ・ インターネット広告 の 企画 ・ デザイン を 手掛ける 広告 代理 業 を 行っ て いる 。 また 、 コールセンター の 受託 運営 、 イベント の 企画 ・ 運 
1259,株式会社ＴＢＳトライメディア,event,training,  TBSホールディングス の グループ会社 で あり 、 TBS系列 の テレビ番組 各種 の 企画 ・ 制作 や スタッフ 派遣 及び CM の 企画 ・ 制作 の 他 、 ラジオ番組 
1260,株式会社大阪共立,event,training,  舞台演出 における 、 照明 や 音響 、 映像 など の 設計 ・ 施工 を 行う 会社 。 舞台 や イベント 関係 の 舞台演出 に関する 設計 施行 の 他 、 文化 ホール 等 の 管 
1261,株式会社森谷商会,event,training,  建設機械 や 産業 用 機械 の 販売 および 修理 、 レンタル を 行う 。 取り扱う 商品 の 例 として は 、 油圧ショベル や 発電機 、 投光器 など が ある 。 また 、 仮 
1262,株式会社東舞トータルサービス,event,training,  劇場 ・ 文化会館 ・ 音 楽堂 ・ ライブハウス 等 の 舞台 や 照明 、 音響 など の 設備 の 技術 操作 、 及び 運営 や 保守 といった ホール 管理 業務 を 行っ て いる 。 また 、 イベ 
1263,株式会社ビザビコミュニケーションズ,event,training,  エリア に 特 化 し た 調査 や 分析 から 地域活性化 事業 の 提案 まで 、 あらゆる 情報提供 を し て いる 。 様々 な 視点 から 調査 を 行い 、 
1264,株式会社ビザビ,event,training,  CM や チラシ など の 広告 作成 や 、 岡山 の 生活 情報誌 「 タウン 情報 お かや ま 」 「 オセラ 」 など の 出版 を 手掛け て いる 。 また 、 市場調査 や 人材 紹介 サー 
1265,株式会社ビザビリレーションズ,event,training,  主 に Webサイト や 広報誌 、 ビジュアル など デザイン の 製作 を 請け負う 。 その他 、 テレビ 用 の CM 製作 や 就活 サミット など の イベント 企画 ・ 
1266,琉球エアーコミユーター株式会社,event,training,  日本航空 の グループ会社 で 、 沖縄本島 を 中心 に 奄美大島 や 南北 大東島 、 久米島 や 与那国 島 など を 結ぶ 路線 を 運航 する 。 また 、 高校 が 設置 さ 
1267,株式会社タムコ,event,training,  コンサート や ライブ 、 舞台 で の レコーディング および トラック ダウン 業務 を 行っ て いる 。 また 、 コンサート や イ 
1268,株式会社グランマルシェ,event,training,  TBSグループ の 関連会社 として 、 TBS の 番組 グッズ など を 扱う ECサイト 「 TBSishop 」 の 運営 を 行う 。 また 、 TBS 及び MBS の 公式 アニメ グッズ を 扱う ECサイト 「 アニまるっ! 
1269,株式会社アップスタッフ,event,training,  各種 イベント の 企画 提案 ・ 制作 物 の 手配 ・ 運営 管理 を 行う 。 また 、 アーティスト 公式グッズ や セールス 
1270,株式会社ハイブクリエーション,event,training,  ダーツ 大会 の 企画 や 運営 、 および ダーツ 用品 の 販売 を 行う 。 ダーツ 用品 は 全国 の 店舗 や ECサイト 
1271,北九州高速鉄道株式会社,event,training,  北九州市 の 小倉北区 と 小倉南区 を 結ぶ 「 北九州モノレール 」 の 運営 を 行っ て いる 。 また 「 銀河鉄道999 号 」 
1272,株式会社ナーズアンドギークス,event,training,  東京 と 大阪 において 、 メイドカフェ 「 ミアカフェ 」 や メイドリフレ 「 ミアリラ ＆ フォト 」 および ガイド サービス を 提供 する 「 ミアガイド ＆ フォト 」 の 運営 を 手掛ける 。 また 、 イベントコンパニオ 
1273,株式会社フラッグ,event,training,  CM など の 映像 制作 や Web 制作 の 企画 を 行っ て いる 会社 。 ソーシャルメディア と 連携 し た Web プロモーション も 手掛ける 
1274,株式会社ゴルフダイジェスト社,event,training,  「 週刊 ゴルフダイジェスト 」 を はじめ と する 雑誌 や レッスン DVD といった 映像 出版 など の 出版 を 行っ て いる 会社 。 また 、 ゴルフ カレンダー 及び ダイアリー の 制 
1275,四国放送株式会社,event,training,  主 に 四国 地域 で テレビ と ラジオ の 民間放送 を 行う 。 バラエティー番組 から ニュース番組 まで 放送 し て いる 。 四国 地域 の 情報 を 中心 と し 
1276,株式会社アクトウェスト,event,training,  医療法人 十 全会 グループ の 関連会社 で ある 。 イベント や 研修 、 セミナー など の 企画 や 運 
1277,草川工業株式会社,event,training,  ガス 関連 の 住宅 設備 機器 の 提案 ・ 施工 を 行う 会社 。 主 に 、 床暖房 や 調理 機器 及び 給湯器 など の 施工 を 手掛ける 。 
1278,株式会社ＲＢＣビジョン,event,training,  情報番組 や バラエティ番組 等 の 各種 TV 番組 や CM 、 ドラマ 等 の 企画 及び 製作 を 行っ て いる 。 ラジオ番組 や 劇場 映画 並びに デジタルコンテンツ 等 の 企画 および 演出 、 製 
1279,株式会社秋田放送,event,training,  秋田県 において テレビ番組 や ラジオ番組 の 制作 ならび に 放送 を する ラジオ ・ テレビ 兼営 局 で ある 。 テレビ は 日本テレビ の 系列局 で あり 、 
1280,株式会社サピエント,event,training,  展示会 や 各種 プロモーション 等 の イベント の 運営 ・ 管理 を 行う 。 ショールーム や 博覧会 等 の 企画 ・ 運営 ・ メンテナンス 業務 や 、 各 
1281,株式会社読広クロスコム,event,training,  キャンペーン や プロモーション ツール など の 企画 ・ 制作 から 運営 及び 実施 まで 行っ て いる 。 また 、 イベント や 展示会 及び コンベンション ・ セミ 
1282,株式会社ＮＥＸＴＥＰ,event,training,  情報番組 や バラエティ番組 、 ニュース など 地上波放送 から CS放送 に いたる まで 、 多様 な ジャンル の テレビ番組 
1283,株式会社中央競馬ピーアール・センター,event,training,  「 優駿 」 「 レーシングプログラム 」 といった JRA および 競馬 関連 の 雑誌 や 、 本 の 企画 や 製作 および 出版 を 行う 。 また 競馬場 内 の イベント 企画 や 広告 代理 業務 に 取り組む ほ 
1284,株式会社ＧＥＴ,event,training,  イベント の 企画 ・ 運営 や 各種 セレモニー 、 式典 等 の 舞台 制作 及び 演出 を 行っ て いる 。 印刷物 や Web コンテンツ 
1285,株式会社下関大丸,event,training,  J.フロントリテイリング株式会社 の 子会社 として 、 百貨店 「 下関大丸 」 の 運営 を 手がける 。 また 、 催事 フロア にて 、 物産展 な 
1286,株式会社新潟放送,event,training,  新潟県 内 にて 、 テレビ ・ ラジオ 等 の 一般放送 事業 を 手掛ける 。 また 、 放送 番組 の 企画 ・ 制作 ・ 販売 の 他 、 美術 や 音楽 および スポーツ 、 映画 など の 各種 催物 の 企画 ・ 製作 ・ 販売 や 興行 に も 対応 する 。 さらに 、 出版物 の 企画 ・ 発行 ・ 販売 を 行う 。 その他 、 情報処理 サービス 事業 として 、 連結子会社 で ある 株式会社 B 
1287,株式会社ＭＢＳ企画,event,training,  毎日放送 や TBS 、 フジテレビ 、 地方 放送局 など の テレビ番組 や ラジオ番組 の 企画 や 制作 、 運営 を 行う 。 また 、 イベント 制作 や 
1288,株式会社Ｆａｎｐｌｕｓ,event,training,  音楽イベント や プロスポーツ 、 美術館 など の 電子チケット 販売 を 行う 。 また 、 アーティスト の ファンクラブ 運営 、 グッズ の オンライン 販売 も 手掛け て いる 。 この 
1289,株式会社パワーライン,event,training,  スノーボード スクール を 開校 し て いる 。 ビデオ や 写真集 制作 、 ライダー の 手配 や コーディネイト など も 実施 。 また 、 スノーボード 大会 など の イベント の 
